experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,10,26.315789473684212,9.027777777777777
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,5,31.578947368421055,9.950000000000001
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,2,36.8421052631579,19.687500000000004
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,4,42.10526315789474,29.45001917521347
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,9,47.36842105263158,30.730919562638128
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,16,52.631578947368425,70.26968384398666
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,18,57.89473684210527,89.25655523449689
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,12,63.15789473684211,120.48860645958271
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,0,68.42105263157896,174.98007939175716
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,19,73.6842105263158,299.4041029931001
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,6,78.94736842105263,319.9780589079104
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,17,84.21052631578948,369.1504013776486
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,14,89.47368421052633,385.8959232482786
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,3,94.73684210526316,436.8290501720682
tick_horizon,100轮,c3_robotaxi_t100_s0,robotaxi,特斯拉 Robotaxi,15,100.0,596.2735546695914
