slug,panel,series,progress,yes_price,truth
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1018231058854614,0.9615334572490706,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10182782406839477,0.8,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10183726043426156,0.79,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10183726043426156,0.79,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10186556953186189,0.8,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10186556953186189,0.8999999713578489,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10187972408066205,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10192690590999594,0.96,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10193162409292933,0.96,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10203542411746389,0.8386334784661386,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10206373321506422,0.91,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1020684513979976,0.9211937559916631,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10212506959319827,0.83,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10214394232493182,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10216281505666537,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10217696960546555,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10218640597133231,0.9036356926895956,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10220527870306588,0.91,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10227133326413332,0.89,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1023609787398677,0.84,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1023609787398677,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10237041510573448,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10237985147160125,0.9,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1025308333254697,0.86,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10259688788653713,0.86,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10261104243533731,0.889999886079969,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10294131524067451,0.8527994844661512,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10299793343587517,0.8799999061332807,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10305926981400923,0.84,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10306870617987601,0.831346317326765,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10314419710681022,0.83,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10328574259481188,0.7396224,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1033187698753456,0.8299998621503244,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10337066988761288,0.8394179136477373,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10339897898521322,0.8599999741999956,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10344144263161371,0.72,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1036537608636162,0.64,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10371037905881687,0.8199999671999948,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10371509724175025,0.65,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1037386881564172,0.8268286196489811,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10375756088815076,0.67,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10376699725401753,0.6583461217456856,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10401706094948714,0.65,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1041586064374888,0.6401402703391992,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10419163371802251,0.4018181818181818,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10420107008388929,0.32368145250572,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10431430647429062,0.35,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10432846102309079,0.17,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10447472469402584,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1044935974257594,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10449831560869279,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10450303379162616,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10451718834042634,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10455493380389344,0.18012,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10459267926736056,0.16,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10460211563322733,0.15,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10460683381616072,0.15,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10461155199909411,0.15,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1046162701820275,0.18999996977272585,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10462098836496089,0.16,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10463042473082766,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10463986109669444,0.15,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10463986109669444,0.15,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10464929746256121,0.13411268764137363,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10466817019429478,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10468232474309494,0.17650622626512408,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10469176110896172,0.2612610972428161,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10474366112122899,0.28,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10476253385296255,0.279999843199931,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10476725203589593,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10477197021882932,0.28,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10479556113349627,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10479556113349627,0.48942942201369166,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10484746114576354,0.22,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1048663338774971,0.4,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10487105206043049,0.3899998478999072,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10490407934096421,0.36,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10495597935323148,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10497485208496504,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10501731573136554,0.2603364444444444,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10508337029243298,0.31496062992125984,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10509752484123315,0.32393132096735094,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10509752484123315,0.21604485280783414,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10511167939003331,0.29429295097449987,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10527209760976852,0.27,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10533815217083596,0.26999985419993294,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10535230671963614,0.24,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10535230671963614,0.24,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10539948854897002,0.2681662777142711,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10570617043964028,0.23117562916076795,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10572032498844045,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10579109773244129,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10581468864710823,0.23,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10582884319590839,0.2399999673599979,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10583827956177518,0.24,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10585715229350873,0.29999999193114557,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10593264322044295,0.26999999534249997,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1059515159521765,0.24,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1062817887575137,0.22,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10629594330631387,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10647523425778264,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10647995244071604,0.12182513850916403,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10657431609938381,0.12,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10657431609938381,0.12,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10667339794098497,0.1,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10670642522151869,0.1,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1068668434412539,0.14999988749997187,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10691874345352118,0.13999994259999485,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10730091627112566,0.12999999271999987,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10731978900285923,0.12,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10739999811272682,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10753682541779509,0.11,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10755097996659527,0.11,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1084521529068725,0.0899999189999919,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10854651656554028,0.06,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10876355298047616,0.07807443365695793,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10892868938314476,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10898530757834543,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10910798033461354,0.06,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10920234399328131,0.07,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10938163494475008,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10964585318901984,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1097496532135544,0.08987150196293386,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10980627140875505,0.09,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.109829862323422,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10986288960395572,0.09,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10988648051862267,0.08,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1099525350796901,0.09942532164091551,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.10998556236022383,0.1,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11003746237249111,0.11676775087486137,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11023562605569343,0.1308411192698052,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11032055334849443,0.1299999789399992,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11034886244609476,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11068857161729874,0.12999989859997768,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11071688071489907,0.12,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11080180800770008,0.12,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11089145348343446,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11089145348343446,0.13,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1109150443981014,0.14,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11101412623970257,0.1799999279999928,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11113208081303728,0.17,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11116038991063762,0.17,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11147178998424127,0.17666666666666667,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11150481726477499,0.18999999745399998,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1115472809111755,0.17999998703999964,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11181621733837864,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11184924461891237,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11189642644824625,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11198135374104724,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11200022647278081,0.20999986769995105,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11201438102158097,0.2099999864454542,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1120426901191813,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11227388108291735,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11238711747331867,0.17,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11246260840025289,0.17294117647058824,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11250035386372001,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11252394477838695,0.19,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11257584479065422,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11259943570532116,0.20999986769995105,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11261830843705473,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11263246298585489,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11265133571758844,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267492663225538,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267964481518877,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267964481518877,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267964481518877,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267964481518877,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11267964481518877,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1127504175591896,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11281175393732366,0.22999982749995687,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11294858124239193,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11302407216932615,0.19,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11312315401092732,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11315618129146103,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11319864493786153,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.1132505449501288,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11325998131599559,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11326469949892898,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11360440867013295,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11377898143866834,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.114090381512272,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11411397242693894,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11413284515867249,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11416115425627282,0.18,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11424136336614044,0.21,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11424136336614044,0.2,1.0
will-trump-deploy-national-guard-in-dc-by-monday,real,raw_trade,0.11424608154907383,0.2,1.0
