market,n_agents,pnl
robotaxi,100,21.25703905358023
robotaxi,100,-2.0549557237786757
robotaxi,100,-0.13551720689655156
robotaxi,100,-0.5072179308453499
robotaxi,100,-0.07796610169491203
robotaxi,100,0.5950000000000024
robotaxi,100,3.0
robotaxi,100,2.4632300558516818
robotaxi,100,6.7777777777777715
robotaxi,100,15.5
robotaxi,100,-0.20616014026884955
robotaxi,100,-3.512039641943744
robotaxi,100,1.3000000000000043
robotaxi,100,-4.324801495528817
robotaxi,100,27.70757343440323
robotaxi,100,1.4575163398692723
robotaxi,100,-50.898305084745516
robotaxi,100,-82.7499665793905
robotaxi,100,1.8103448275862206
robotaxi,100,-0.21495563442768528
robotaxi,100,-4.717798423236545
robotaxi,100,-0.5843006395266421
robotaxi,100,15.138867488443736
robotaxi,100,-0.5324998323289023
robotaxi,100,5.777380952380952
robotaxi,100,-0.47490196078431346
robotaxi,100,1.9984864596588068
robotaxi,100,0.5903772227361515
robotaxi,100,19.723169786747803
robotaxi,100,1.9444444444444429
robotaxi,100,1.7038958333333323
robotaxi,100,-0.11952074810052515
robotaxi,100,-0.8620689655172384
robotaxi,100,5.4641144091140745
robotaxi,100,95.96837944664003
robotaxi,100,2.200000000000017
robotaxi,100,26.60187343358416
robotaxi,100,0.9608395814536301
robotaxi,100,14.188596491228111
robotaxi,100,2.6000000000000085
robotaxi,100,4.783172413793103
robotaxi,100,3.555555555555557
robotaxi,100,0.45000000000000284
robotaxi,100,0.6879010025062655
robotaxi,100,3.5409090909090963
robotaxi,100,-31.683552472372867
robotaxi,100,0.6186044492017491
robotaxi,100,-0.8334836260085439
robotaxi,100,4.220295983086686
robotaxi,100,2.4499999999999886
robotaxi,100,-0.46324643137452526
robotaxi,100,222.94539929818075
robotaxi,100,23.68854277586206
robotaxi,100,1.5535714285714235
robotaxi,100,56.129892511395155
robotaxi,100,0.46988709314817356
robotaxi,100,-340.32008883418894
robotaxi,100,-0.8434580823175928
robotaxi,100,0.75
robotaxi,100,9.633224637681167
robotaxi,100,0.5278947368421054
robotaxi,100,0.4368734335839548
robotaxi,100,6.300000000000011
robotaxi,100,0.6984838250000003
robotaxi,100,1.7306641604009982
robotaxi,100,55.71428571428555
robotaxi,100,9.956521739130608
robotaxi,100,8.875
robotaxi,100,3.244186046511686
robotaxi,100,-0.6536725955203977
robotaxi,100,1.6361528822054936
robotaxi,100,0.3146511627906996
robotaxi,100,5.576271186440636
robotaxi,100,-0.8873263888888872
robotaxi,100,-0.6185605364873208
robotaxi,100,22.406796805566955
robotaxi,100,5.150438596491227
robotaxi,100,16.521876790875126
